企业利润,平台利润,消费者总效益,flag
3679.41,5835.55,53410.25,0
6688.19,2614.26,50333.13,0
11216.92,2079.63,27497.19,0
6595.49,4694.26,43445.51,0
7946.83,2118.99,47022.3,0
7220.74,3789.47,44814.7,0
11036.11,1728.33,33488.5,0
7728.83,2693.83,27182.89,0
5635.44,2411.07,39283.35,0
5058.56,4224.71,47743.35,0
8664.53,1872.02,37157.75,0
6409.37,2030.32,53819.35,0
6402.26,1916.04,53739.92,0
7343.35,2031.9,29965.35,0
8383.54,2113.84,28647.07,0
6201.48,606.95,60332.15,1
6119.8,2413.56,48560.32,0
7680.77,1215.52,49112.25,0
5711.24,2670.99,32485.44,0
6295.96,2054.77,33533.89,0
8891.98,2368.76,48704.85,0
10155.57,2024.12,30677.04,0
7959.85,1819.46,37232.66,0
8277.16,3030.75,24670.53,1
7890.06,2630.89,29132.06,0
5359.69,3074.97,46369.84,0
9752.62,1925.81,37325.38,0
6060.2,2319.66,40132.32,0
5786.04,2672.24,38938.12,0
6833.98,1745.69,33873.14,0
8172.72,2829.62,41609.97,0
7444.87,2268.19,38454.4,0
8215.59,1947.52,42309.19,0
7802.58,2051.36,41810.53,0
8213.0,3717.47,46565.9,0
8645.38,4130.18,38513.79,0
6316.01,2578.12,43524.18,0
9759.83,2047.34,39058.66,0
7262.59,3353.97,37516.18,0
6848.76,1965.13,37721.12,0
8645.65,2156.65,43903.33,0
5106.55,5014.34,45861.59,0
7204.47,2054.69,30927.63,0
7136.19,2214.49,47640.75,0
7327.67,2732.44,51748.0,0
10892.68,1282.72,28444.49,0
10717.81,2033.44,40272.88,0
9292.79,1738.32,25311.78,1
7560.1,2488.01,53270.43,0
8758.17,1620.62,37877.82,0
8076.86,1690.87,33856.5,0
6633.8,1800.71,42865.85,0
6262.14,2459.95,38805.64,0
6962.88,3278.98,48528.22,0
7619.66,2095.2,29779.73,0
9157.41,3248.37,36538.42,0
8718.41,2093.31,46794.14,0
11584.64,1913.1,30601.4,0
8510.14,1796.41,55333.48,0
9741.4,1880.37,41679.12,0
7233.81,2493.4,47991.02,0
2903.91,3460.41,42782.92,0
8198.6,2441.61,28911.98,0
8015.94,2333.65,54379.31,0
6605.64,2343.0,29232.47,0
10310.11,2947.34,45394.73,0
8132.05,1905.19,52143.5,0
8595.01,3415.26,51666.19,0
8874.83,2219.85,32898.33,0
9496.22,3255.77,26462.1,0
7544.44,2344.34,31541.23,0
7981.42,3147.65,36463.38,0
10338.81,2485.48,29430.12,0
7709.58,3254.68,50033.23,0
10671.42,1993.16,37458.05,0
6943.49,2206.25,37300.1,0
4161.03,5729.78,27171.12,1
4138.09,3657.28,44992.19,0
8678.62,2215.83,42131.84,0
9376.06,1950.95,44120.21,0
7331.36,2396.37,29803.41,0
5659.6,2361.56,36114.16,0
3636.68,1497.41,56500.93,0
5547.52,4725.32,53030.15,0
7497.28,4194.92,26423.22,0
3828.45,5123.76,42273.51,0
8773.13,2066.21,42613.78,0
7598.76,2452.75,34167.26,0
7699.84,2685.65,47868.53,0
3905.21,4259.88,36884.07,0
5197.76,3303.91,52916.64,0
10026.22,1976.76,44972.1,0
6322.56,2223.82,57424.48,0
8785.54,2702.44,27003.33,0
9260.68,2112.49,50451.9,0
7455.47,2148.17,36432.03,0
3410.19,4067.17,56888.93,0
4344.06,4258.58,52727.16,0
6361.56,2851.73,32611.64,0
5065.69,3467.12,44057.22,0
7945.39,2025.94,28882.18,0
7289.12,2930.72,39600.01,0
9044.0,2062.29,32063.68,0
9560.83,2244.25,27839.96,0
8746.06,1808.57,37956.63,0
7880.32,2158.59,26995.81,0
7943.25,2057.53,28602.51,0
11433.81,1909.67,31142.13,0
7768.32,2282.0,43177.87,0
7431.55,2246.57,44845.7,0
10068.28,2011.81,29484.99,0
7031.25,1836.2,55503.86,0
8847.0,1697.59,45759.63,0
4593.94,3744.37,27149.41,1
8107.79,2096.44,40922.43,0
6048.1,2171.21,46985.88,0
9639.47,2954.01,30355.18,0
2705.34,2897.58,35014.21,1
9263.6,1904.6,31304.17,0
7888.21,2490.02,44967.61,0
10255.23,2135.95,34280.52,0
8076.0,1749.94,33808.39,0
9368.89,1780.86,48037.28,0
3505.71,4096.22,53174.78,0
2926.31,2343.29,53670.44,0
9587.92,2112.04,48094.16,0
6673.58,2729.74,51361.67,0
7801.79,2292.94,46971.84,0
8951.95,2127.41,44296.86,0
6755.17,3864.85,55344.63,0
5142.31,2933.67,44036.9,0
10910.06,2065.65,32790.73,0
9616.12,2188.27,33282.35,0
3421.14,3448.57,36381.78,0
4016.91,4580.62,55981.57,0
6485.05,1723.26,35782.65,0
4456.1,2769.92,55087.87,0
9023.59,1998.81,25337.04,0
10379.54,2711.27,36636.22,0
11256.62,2144.11,27815.5,0
7372.52,1771.93,46035.97,0
7092.07,2035.62,51729.27,0
8556.48,2152.24,25498.84,1
4153.22,2976.2,39031.96,0
4837.49,3030.59,55549.39,0
4830.37,6910.88,48947.18,0
7407.43,2006.76,26818.57,1
6995.69,1875.41,44677.68,0
8522.34,1738.32,34388.78,0
6972.4,1736.84,49872.71,0
5353.62,2281.45,29068.53,1
10003.58,2432.14,46182.29,0
8095.41,2732.53,26611.06,0
9693.59,2798.27,37549.48,0
10999.05,2177.75,32761.68,0
9933.83,2030.82,46048.8,0
6089.24,2600.95,43822.58,0
6639.18,2323.2,58806.22,0
7564.79,4579.63,45171.75,0
10015.53,1791.33,47864.2,0
5908.55,3483.35,34812.06,0
7948.03,979.61,38543.12,0
11706.94,1616.37,28893.59,0
8296.96,2359.96,50050.51,0
2601.19,4327.3,30901.13,1
4319.96,3720.95,52215.83,0
9372.93,2013.07,26340.71,0
7730.83,2720.82,45637.37,0
1840.59,5013.2,59317.34,0
8308.6,1702.23,38494.61,0
4775.89,5564.59,37461.66,0
5690.24,3311.16,35021.42,0
10442.66,2618.31,31795.71,0
5264.42,2764.35,31338.32,0
6715.75,2017.77,54212.16,0
6348.34,2415.16,45449.54,0
9520.46,1929.31,33975.37,0
8525.32,2831.87,47917.69,0
4904.82,3915.76,46994.34,0
6961.05,3977.26,31879.96,0
6806.59,4111.33,48043.22,0
5251.53,4033.19,31574.88,0
5724.17,2449.87,32923.35,0
9138.12,1860.79,43157.68,0
11540.77,1741.05,23597.94,1
6105.85,2911.33,45801.22,0
4053.59,4488.68,38440.16,0
8336.56,3007.71,39759.09,0
5958.86,2593.79,37580.83,0
10979.08,2411.47,40218.06,0
8622.6,2099.57,43449.56,0
10095.27,2030.79,40868.81,0
7007.35,2753.17,42701.44,0
8068.18,2564.04,43569.26,0
8619.54,2506.5,38061.64,0
7256.93,5439.67,38588.14,0
5247.29,4952.8,50372.36,0
5776.85,2238.85,46395.73,0
4458.6,6084.84,43249.37,0
8410.02,1819.4,39154.0,0
5960.55,2670.17,33585.95,0
6563.61,2360.88,53430.69,0
7196.21,3096.41,44817.58,0
8459.77,2002.13,53551.07,0
8615.72,2332.59,52198.12,0
10467.02,1980.57,44829.77,0
6661.51,4864.25,28107.11,0
10528.24,2458.25,42706.88,0
6822.31,2404.68,48801.72,0
6432.55,3426.85,32281.53,0
10869.12,1979.53,49061.78,0
7273.24,2661.58,38712.96,0
6944.43,2010.38,32330.25,0
6474.67,2884.86,47356.52,0
3866.54,6579.1,51101.68,0
6976.73,2648.79,51640.48,0
10027.23,2289.33,40647.8,0
10523.09,1885.7,26200.7,0
9156.02,1784.63,25344.2,1
5386.09,2480.73,30985.56,0
5376.79,1790.45,62151.94,0
6558.09,2086.23,53785.76,0
8989.68,2331.12,33137.63,0
6641.45,2099.49,37028.06,0
6747.81,2250.73,47177.76,0
11340.68,2052.66,31086.76,0
5826.14,2100.92,36990.51,0
4662.52,3095.36,39373.07,0
5532.48,2506.67,27455.91,1
8213.24,2931.99,30734.02,0
4510.89,4282.03,52246.69,0
4728.07,2980.05,49904.69,0
7505.87,2287.42,52872.51,0
6908.41,2028.09,35789.47,0
9067.97,2190.18,30205.44,0
9952.54,1844.18,24677.95,1
9569.23,2019.6,30702.83,0
6646.27,2116.07,46140.3,0
8128.7,3939.54,47892.76,0
6866.31,2179.85,38169.51,0
7962.15,2082.57,29446.36,0
6868.3,4493.32,47677.07,0
9302.38,2643.01,37947.43,0
9120.08,2570.44,52817.99,0
6867.5,2223.27,52458.96,0
6958.87,2295.62,45911.91,0
8235.06,1881.9,46171.36,0
7365.43,1795.95,45092.36,0
8924.0,2038.85,31865.09,0
1878.3,4445.57,44342.72,0
8413.85,2499.07,29892.27,0
5512.35,1738.06,60641.32,0
6012.02,2606.07,58428.85,0
7314.5,2740.85,46648.55,0
10113.18,2111.3,25239.71,0
9625.93,1851.24,45167.0,0
6338.0,1940.87,29805.7,0
9950.82,2371.04,40795.55,0
6361.49,1970.74,31902.82,0
7217.13,2053.86,53524.33,0
6940.0,4344.52,41609.76,0
6355.11,3086.89,34296.86,0
9162.6,2063.49,43936.58,0
7720.94,4119.75,41843.79,0
7089.94,2278.01,42639.97,0
7261.29,2155.3,32780.53,0
9067.68,2430.68,39559.95,0
5887.69,1864.92,53417.63,0
7388.67,1770.58,31510.54,0
8461.81,2237.94,45923.57,0
6528.46,2601.44,50612.51,0
8630.8,2599.97,48700.98,0
5532.59,1895.75,54311.32,0
4670.71,3935.57,55296.6,0
10203.49,2076.61,31559.12,0
7299.75,2919.85,55433.28,0
9898.48,1696.7,44839.39,0
10728.52,1861.44,32273.94,0
9682.63,2070.94,46656.11,0
6940.32,1807.62,53558.89,0
10453.81,2213.83,32635.38,0
5987.05,4706.51,50970.87,0
9102.74,2052.55,31406.59,0
6338.37,2431.68,55288.89,0
6257.88,2111.06,31807.53,0
8718.66,2233.57,51564.41,0
10261.4,1948.0,25126.85,0
5574.52,2831.0,39990.63,0
8644.04,2291.5,40196.98,0
4813.68,4537.1,42107.01,0
10644.04,1873.2,41255.21,0
4100.7,7257.59,29035.24,0
8020.33,1732.33,55233.17,0
5772.77,2725.33,58662.1,0
9918.69,1853.56,32462.96,0
10066.61,2734.19,47946.88,0
10081.2,2283.22,32174.52,0
9533.43,1942.93,50466.92,0
2804.11,6058.78,48991.85,0
6292.09,2188.84,58930.23,0
7707.8,1832.06,52440.74,0
8125.98,1999.09,27323.91,0
8993.55,1950.64,30180.14,0
9457.9,2408.14,46803.24,0
10861.77,1873.29,48039.24,0
8951.64,1956.15,39305.86,0
6195.15,1273.94,60772.18,0
2336.76,4086.45,47860.43,0
10241.83,1816.25,37121.38,0
8491.16,1997.1,46294.65,0
2236.1,4208.36,62897.37,0
7705.85,4790.05,40842.2,0
6709.07,1679.39,31882.17,0
8772.95,1912.82,45035.94,0
6530.45,2313.81,29894.26,0
4059.48,404.88,61399.45,1
10606.2,2305.06,25109.06,0
10064.39,1927.19,37428.11,0
7167.25,2973.73,28689.02,0
7202.06,2103.66,27058.12,0
6314.94,4280.14,52639.89,0
3974.6,3783.9,34242.39,0
7521.95,1828.81,53568.36,0
5669.45,1774.93,53641.66,0
3936.24,3501.94,30115.82,1
7548.14,2045.05,49250.61,0
10486.76,1998.97,42756.7,0
7645.31,2238.99,44807.11,0
7205.42,5227.54,23871.32,1
10524.77,1896.68,37351.28,0
8450.59,2177.49,42592.7,0
7297.95,3350.82,27532.75,0
8061.91,1826.98,36895.05,0
6945.68,4041.03,34799.93,0
7754.27,2464.58,33171.44,0
6426.35,2542.38,35843.99,0
8705.94,1850.59,38513.65,0
6355.87,2690.94,47165.76,0
6823.55,2297.01,34269.28,0
10370.97,1964.48,27131.23,0
6147.09,1889.68,51983.83,0
10212.53,2446.29,23632.27,1
7995.73,1885.81,36152.31,0
6344.93,2610.53,37912.3,0
8994.67,2697.1,42404.89,0
6116.21,2363.94,42474.33,0
8808.99,3441.15,28991.86,0
9977.15,2004.29,36582.05,0
8393.85,1934.65,42752.52,0
5802.51,1830.52,28574.96,1
4287.37,7007.88,27098.31,1
7484.8,2359.87,45244.72,0
4181.27,3957.97,55231.47,0
8841.26,3468.34,46795.2,0
6827.16,3834.94,53180.04,0
6711.84,1524.83,57690.83,0
7069.57,2007.85,46358.45,0
8420.23,1938.73,47890.51,0
9106.13,2273.25,27435.52,0
7673.45,1895.07,38631.98,0
2836.78,3749.81,46936.07,0
4248.41,3060.08,47386.82,0
8991.37,1303.14,57008.25,0
10334.65,2213.36,35676.38,0
2869.95,4882.87,61056.68,0
6470.46,2011.63,43143.96,0
10921.55,2042.35,47213.19,0
5870.16,1741.77,43515.89,0
5354.24,5388.46,38665.59,0
5283.23,2604.35,43677.0,0
9316.53,2273.24,45041.77,0
9581.96,2145.91,45171.99,0
7635.3,2068.36,33367.2,0
5779.85,2214.62,42156.05,0
9202.82,3322.09,42372.8,0
6944.63,2512.33,27859.62,0
7143.71,1834.16,31745.52,0
5047.32,4154.97,34898.25,0
6903.78,1901.51,45139.9,0
8970.06,1829.66,51809.33,0
6775.73,1737.72,30021.74,0
6745.77,2599.15,39469.62,0
5727.12,6110.04,41276.62,0
4400.93,4553.89,51876.72,0
9782.93,2002.27,28838.59,0
6666.37,2835.52,52794.86,0
1819.27,3878.31,37000.58,0
8975.89,2030.63,37214.89,0
6479.87,1918.02,36691.94,0
9484.92,1949.25,41203.67,0
8676.48,2538.09,39837.48,0
8284.0,2050.21,37251.57,0
6595.26,3235.71,37988.09,0
9238.61,2139.68,50942.09,0
9771.22,2571.99,51741.57,0
6321.51,1917.08,30207.23,0
6276.85,1741.4,30643.41,1
5144.85,2392.67,41297.06,0
9047.11,3294.07,37558.64,0
8878.56,1135.53,43683.12,0
7042.95,1782.45,27159.55,1
8446.03,2263.63,35827.69,0
10472.43,2554.14,39621.84,0
8264.77,3239.0,32039.5,0
9352.38,1807.71,31116.69,0
6438.74,3287.76,54102.23,0
6399.39,1889.46,35767.16,0
9280.37,2069.99,30689.24,0
9209.66,1965.59,49626.1,0
9753.83,1880.71,47385.37,0
6969.8,1942.83,45595.07,0
10012.26,1832.66,27239.36,0
5503.13,2850.15,56465.01,0
5700.63,2204.44,37269.09,0
8203.34,1861.31,30375.45,0
3876.32,4444.8,59108.91,0
6512.36,4314.05,47873.43,0
8229.54,2298.16,30006.81,0
7101.19,2251.34,35972.14,0
8497.65,3024.74,33145.0,0
7373.14,3119.19,49861.56,0
8235.09,2181.7,38560.25,0
10085.58,3205.14,34623.26,0
6480.22,2660.61,45554.33,0
9245.23,2313.04,33613.89,0
10937.59,2049.12,32918.64,0
9044.05,2991.62,25423.02,0
9690.81,2891.68,43956.97,0
10456.98,1821.39,38048.98,0
4247.05,2633.58,42785.68,0
6443.21,2092.04,55560.14,0
8729.52,1930.0,47005.83,0
8175.03,1915.67,27694.51,0
8429.87,3579.19,43741.25,0
7946.52,2575.62,36969.04,0
3299.59,3261.03,43304.52,0
9714.48,2241.15,35996.82,0
7146.52,2402.16,33343.13,0
3295.5,5368.44,53013.46,0
9736.58,1771.12,28423.38,0
2119.33,4969.78,40149.77,0
5836.0,1957.09,28232.15,1
7759.28,1928.87,55217.09,0
7600.68,2186.82,51574.69,0
6427.86,2901.25,45722.12,0
3817.91,3158.07,46212.61,0
8169.37,2612.89,51197.61,0
9608.44,2585.17,33081.43,0
6076.49,2220.21,39083.81,0
8962.46,2371.52,35153.3,0
8302.09,3246.99,31725.97,0
9365.09,2836.17,33152.34,0
7172.25,3136.82,31850.17,0
2191.45,4347.33,31290.7,1
7468.42,2417.81,56626.92,0
5473.14,3364.48,29972.51,0
4009.78,3052.85,34142.46,0
5630.93,1940.86,55565.6,0
5400.16,5354.6,41408.24,0
6978.46,1851.41,44651.8,0
8568.3,2309.09,44951.36,0
6750.29,2432.44,31099.91,0
6902.34,2053.56,34732.74,0
4735.8,3576.64,47923.19,0
5440.14,5292.13,37377.74,0
11412.11,1697.75,39025.91,0
8863.49,2253.36,40548.46,0
7505.84,1701.39,36891.94,0
6576.12,1964.56,36308.16,0
6188.11,1703.04,36475.65,0
8644.2,1969.09,49222.24,0
9803.63,3244.5,45776.59,0
8764.42,2321.45,49897.51,0
6658.77,2886.71,38741.47,0
9538.66,2685.82,41211.09,0
5921.45,2107.44,48948.4,0
9302.45,2272.58,45760.64,0
8427.51,2403.16,32035.72,0
5887.14,5470.32,44692.15,0
10505.87,2367.65,42767.98,0
8703.13,1902.55,31800.68,0
9206.79,2183.26,49805.57,0
4533.3,4648.7,47821.88,0
9359.45,2324.23,40115.99,0
10698.57,1928.94,39755.88,0
3172.44,1644.05,32753.91,1
8476.31,3164.75,29276.98,0
3103.69,5886.69,31319.08,0
9000.59,2131.22,53098.72,0
6873.62,2286.27,41578.15,0
5867.87,2408.44,32149.67,0
9959.8,1940.22,30640.41,0
9608.74,2039.36,34843.56,0
8463.87,2027.63,45459.49,0
5660.32,2336.86,28505.84,1
8762.37,1854.95,52349.11,0
7112.95,2241.01,26111.73,1
11160.14,1995.29,27122.01,0
6778.42,1820.84,52098.5,0
9080.36,2243.02,49741.86,0
8073.17,4493.19,34633.49,0
5195.06,6568.23,29949.85,0
7710.46,1938.93,34712.98,0
7968.5,2365.85,28179.59,0
9899.28,2177.98,44222.89,0
6201.43,2074.65,29115.97,0
11170.63,1668.45,24551.42,1
5650.71,2056.64,29800.85,0
8827.39,1826.96,29559.44,0
6311.67,1984.6,51479.52,0
9175.27,1919.87,36449.75,0
7173.08,2349.9,56121.74,0
6942.7,1972.15,52321.65,0
6609.74,4235.65,28356.45,0
8196.81,3147.27,31835.64,0
8797.68,2983.5,35797.31,0
6767.33,3404.98,46287.79,0
7284.89,1694.08,31766.69,0
4748.81,3369.55,58283.0,0
5725.48,2638.47,50828.82,0
9341.24,2152.35,44707.64,0
6803.39,1713.02,57387.86,0
10866.09,1854.03,42522.11,0
9797.28,2102.22,29929.13,0
5981.02,5212.98,36194.77,0
9859.45,1950.47,43325.42,0
8860.6,1655.93,25381.37,1
4429.52,2866.74,37009.45,0
6266.59,4845.98,43463.67,0
9307.94,2072.04,44473.13,0
4067.68,4836.07,35745.02,0
8303.89,2465.68,31378.17,0
6520.01,1372.63,28770.57,1
5951.88,1992.02,48720.24,0
4250.11,5707.86,44787.07,0
7666.94,1996.38,39442.94,0
3381.05,6159.5,36610.15,0
9792.65,2362.06,47722.17,0
3714.33,2472.51,50283.43,0
9738.71,2530.38,37745.21,0
10021.51,2984.5,45519.58,0
5786.83,3039.55,54218.08,0
2102.72,6034.24,62774.52,0
6219.17,2134.32,56444.54,0
2634.45,4674.73,37983.04,0
4646.97,5559.3,51633.54,0
5894.51,2468.59,48215.96,0
10335.59,1889.2,44843.16,0
8137.17,3269.42,49785.98,0
7575.07,2173.39,28999.74,0
10252.47,1806.83,42367.87,0
8232.1,2029.52,55320.45,0
7510.78,1810.18,41130.26,0
11314.01,1832.36,49119.16,0
9742.69,3101.21,35509.11,0
7553.53,1967.64,33805.7,0
9214.1,2125.65,30450.22,0
8736.12,1442.79,47351.71,0
9436.43,1431.17,38699.19,0
8932.86,1715.63,44409.46,0
11340.06,1883.92,32537.16,0
5880.01,2460.96,51087.48,0
10300.8,1855.93,49684.82,0
7204.84,2209.42,47792.78,0
9316.65,2134.87,46106.12,0
7781.39,2778.0,43196.04,0
9463.61,2237.95,37451.12,0
8457.13,2557.4,49166.61,0
9614.76,2256.42,50704.43,0
4972.94,1909.09,55229.47,0
7487.96,2582.78,48474.02,0
6637.97,2046.03,55942.13,0
10691.89,2228.33,36836.74,0
6269.55,2175.07,50352.74,0
8182.14,2473.09,42038.38,0
2854.08,4499.77,33682.62,0
7106.22,1481.49,30377.06,0
7508.15,3073.09,36509.07,0
8903.89,2058.41,39206.47,0
4177.81,6231.87,46788.03,0
7219.65,2407.75,46985.25,0
8503.54,2180.75,33192.9,0
6413.83,1854.25,45620.81,0
9944.87,2348.38,38718.13,0
8715.06,2409.52,47590.01,0
6388.52,2060.2,52470.84,0
6635.87,3099.97,36809.17,0
4134.03,6491.02,34407.67,0
6270.74,2352.31,60402.1,0
7685.66,2085.07,48055.33,0
10094.59,1745.53,29289.98,0
5588.8,5450.58,45921.89,0
9889.89,2060.18,27007.79,0
6328.07,2510.99,54287.12,0
8657.75,2066.29,36135.22,0
11994.03,1768.8,36049.94,0
7280.98,1890.0,41869.07,0
9796.08,1883.42,36456.33,0
8218.64,1763.73,41340.05,0
8493.23,2229.08,28732.63,0
8154.21,2453.53,36965.52,0
9720.91,1806.01,37723.85,0
6016.22,2006.33,44694.27,0
9933.55,1893.7,34802.51,0
7235.56,2071.23,40568.91,0
6918.03,2412.37,30926.71,0
7814.95,4928.3,28441.67,0
7416.51,2086.61,41231.35,0
10432.26,1953.6,36679.76,0
10014.84,2079.06,43714.85,0
7554.57,3786.81,46708.11,0
10763.82,1785.9,43865.29,0
6369.97,1965.29,54420.84,0
9316.53,2238.88,45361.52,0
7140.76,2896.82,52401.61,0
6724.73,5929.89,32863.95,0
6908.65,2438.23,33151.43,0
7979.01,2059.52,52428.51,0
5309.52,2559.32,54880.7,0
11074.44,2396.05,45170.53,0
7773.57,2386.0,49840.44,0
2958.19,4051.04,35313.65,0
6739.37,2348.55,50645.61,0
5536.63,3201.04,29860.87,0
6553.13,2804.4,36263.51,0
7936.47,2163.79,30557.47,0
7038.64,1770.62,26989.34,1
9071.0,1826.04,29042.09,0
8339.8,2654.7,40942.87,0
7595.91,2234.46,43813.04,0
2314.37,5005.32,36948.39,0
6714.5,2290.29,52105.52,0
9576.32,2343.54,49588.06,0
1529.02,2965.26,33182.91,1
10436.96,2721.24,31838.11,0
4897.44,4414.63,57435.71,0
2776.62,4501.09,40769.73,0
7094.85,1997.34,42611.38,0
8103.7,2328.26,51029.28,0
7907.64,2492.65,40062.44,0
11088.28,1718.63,28769.92,0
9400.57,2183.29,45585.09,0
9360.81,1689.96,47642.3,0
5404.56,2230.37,54709.12,0
8227.19,2800.88,30179.07,0
5760.89,2717.86,39619.08,0
3634.54,4189.53,46295.07,0
9378.67,2583.27,24700.45,0
7024.96,2515.16,39381.45,0
7380.99,1675.96,55368.64,0
5734.84,4055.46,41121.31,0
7063.45,3173.85,34506.02,0
6241.37,2417.09,55656.47,0
3855.75,5137.89,33573.18,0
9537.16,2148.21,51084.14,0
7469.58,2600.49,56510.34,0
8226.31,3789.89,26739.74,0
9865.55,1762.84,31724.21,0
9094.36,3023.67,37656.82,0
2496.88,4173.39,42759.89,0
8344.3,2325.47,25927.94,0
5902.64,2987.57,38100.8,0
7064.94,1725.24,33744.86,0
6986.12,2433.97,33950.74,0
3997.66,6038.5,44396.64,0
3787.93,3724.03,45479.29,0
8261.62,3411.45,42344.22,0
2988.74,2717.77,52366.99,0
7784.99,4762.35,47563.83,0
6425.89,2573.79,41291.74,0
7459.93,2501.06,37734.72,0
6184.24,2813.17,38079.5,0
4728.17,3476.97,39387.98,0
7277.74,1962.52,31919.98,0
7377.34,1772.75,56204.83,0
6417.09,5218.53,51982.65,0
8388.44,2493.3,33686.74,0
6497.41,4083.11,43875.23,0
4170.52,2774.49,45757.8,0
4539.54,3062.97,49646.89,0
9262.79,2286.09,35890.18,0
8642.09,2415.04,40330.21,0
7677.78,2273.84,26227.66,0
6520.44,2305.08,35511.51,0
7579.23,2328.52,30258.01,0
6742.14,2895.15,55129.46,0
8945.78,1677.25,28852.61,0
9166.64,1867.47,47616.76,0
9374.71,1801.58,34785.84,0
8079.89,2348.0,36749.98,0
8930.05,2055.69,39885.81,0
5985.29,2869.12,57753.91,0
7890.73,2548.93,31430.1,0
9042.13,3487.65,31092.81,0
8259.25,2013.81,45313.65,0
6664.71,2321.58,33411.83,0
4933.22,4381.64,55797.56,0
9088.53,1802.63,30598.58,0
9803.24,2811.95,37103.07,0
5789.35,2839.04,47111.32,0
7063.56,2645.74,52271.55,0
4462.36,4342.85,28654.67,1
9125.99,3076.59,37202.29,0
6230.47,1909.37,30862.08,0
6713.11,5874.08,31599.79,0
9267.53,2004.53,36463.78,0
4101.15,1840.15,58019.43,0
7776.5,1958.89,39663.93,0
2254.54,3453.65,34595.74,1
5717.38,3637.29,43407.48,0
9110.82,2440.07,34315.09,0
8361.62,2795.56,49593.47,0
8840.71,2433.02,50677.69,0
8490.97,4437.53,47223.63,0
5473.41,2553.62,51104.49,0
7937.14,2543.49,26792.51,0
5393.16,2499.08,35466.16,0
11497.77,1883.78,38098.13,0
10349.75,1800.27,43973.4,0
10092.63,2315.0,35626.71,0
8249.69,3462.92,42167.65,0
5725.1,2767.09,54831.35,0
10481.33,2308.05,48149.24,0
8191.96,3239.32,35978.49,0
8349.58,2850.05,39861.0,0
8944.56,3638.29,27889.35,0
7237.62,3623.75,53401.9,0
6318.98,1825.11,49128.87,0
5750.55,5381.02,49579.7,0
8384.07,2254.19,31095.23,0
7476.66,1995.79,44240.02,0
9604.78,1710.24,30034.88,0
9499.37,1741.28,38699.26,0
4803.23,2210.02,61066.0,0
3091.99,5889.4,56013.83,0
11088.24,2337.45,28993.52,0
7941.96,1822.77,29404.49,0
10571.75,2809.7,29502.56,0
6990.8,1787.58,48761.43,0
4611.74,4361.76,31944.46,0
5711.5,2750.89,28185.21,1
8233.6,1984.51,32150.55,0
7458.01,2803.27,49349.4,0
8025.78,2519.24,34704.01,0
10084.97,1839.43,49885.92,0
3606.08,4706.22,54748.51,0
9375.65,1784.43,40559.87,0
6359.17,2418.85,41634.33,0
5063.56,2944.29,42624.13,0
5695.86,2157.79,49110.75,0
8902.05,2735.17,49062.91,0
9218.91,3640.12,41523.39,0
6236.14,2675.8,52890.73,0
7105.39,2028.39,54770.64,0
8838.05,2080.16,38628.76,0
5259.0,5106.36,44301.58,0
9186.4,2467.3,48905.84,0
10234.31,1792.39,26000.62,0
3099.13,3877.05,57210.06,0
5324.29,4982.58,30604.86,0
10988.57,1830.51,34116.97,0
6034.63,2534.25,57668.67,0
7873.09,2162.98,29835.57,0
5859.08,2748.34,33484.43,0
5318.59,2837.07,32249.34,0
9739.96,2480.24,42132.86,0
7574.05,2979.99,32963.97,0
8184.17,1972.4,45857.53,0
5728.86,2023.8,54185.36,0
5388.45,4397.99,50499.12,0
7589.29,4519.79,27779.96,0
4626.54,3306.78,39291.28,0
2751.29,6440.31,56668.44,0
7909.29,1917.15,52228.85,0
7362.39,2591.32,55416.56,0
1638.12,4075.78,64667.52,0
6301.51,2628.25,36434.83,0
6180.79,3270.67,52196.78,0
7371.58,2729.96,49904.16,0
8280.4,1830.8,31016.24,0
6582.0,2728.14,50790.61,0
5986.13,4567.34,29902.91,0
9285.48,2967.8,37398.87,0
2229.64,4699.78,54869.1,0
8718.67,2391.09,39805.37,0
9732.45,1956.83,42738.98,0
8713.74,705.42,45602.04,0
7863.85,2885.42,25326.06,1
6510.63,2166.02,57847.4,0
5055.09,2348.07,54158.03,0
8942.24,2679.63,31522.99,0
9502.56,1775.04,42762.98,0
6120.14,3215.37,49273.72,0
6900.87,1721.55,39018.67,0
7119.35,2584.83,53866.73,0
8929.91,2153.64,39079.44,0
4181.35,3193.47,42402.22,0
9594.08,2376.03,46049.65,0
9480.42,2128.67,39150.51,0
9733.78,1800.3,47434.64,0
5965.87,5611.46,28818.59,0
9950.55,1908.02,47918.96,0
3321.12,6104.94,32787.67,0
4874.66,1323.26,61371.86,0
9049.83,2526.73,48636.4,0
7039.02,5391.31,28940.54,0
6397.95,3801.99,53154.74,0
6373.24,2315.51,29323.95,0
3876.16,5727.5,32233.45,0
9660.19,1871.47,34461.51,0
10931.6,2059.35,32091.48,0
6496.64,2409.89,60047.83,0
8474.54,1688.44,29395.93,0
7097.66,1912.46,34700.14,0
7819.71,3212.47,51374.59,0
8084.22,4546.51,37728.05,0
11129.11,1982.02,28879.33,0
8929.81,2347.09,46487.74,0
5780.41,4270.4,27169.66,1
8348.61,1926.18,45679.48,0
9607.01,2595.29,47948.53,0
7715.7,2410.01,50804.16,0
